sequence_id,coeff_0,coeff_1,coeff_2,coeff_3,param_0,param_1,param_2,param_3,sequence_path
4730,0.2858,0.1141,0.2562,0.3439,-1.0,0.3142,0.627,3.0674,/home/users/gangus/data_06-19-19_processed/sequence_4730.npy
10387,0.2075,0.0573,0.10300000000000001,0.6322,-1.0,0.5568,0.5401,6.6074,/home/users/gangus/data_06-19-19_processed/sequence_10387.npy
8576,0.5829,0.0828,0.024,0.3103,-1.0,0.539,0.5516,9.8946,/home/users/gangus/data_06-19-19_processed/sequence_8576.npy
6512,0.191,0.3345,0.2369,0.2375,-1.0,0.8832,0.5338,6.774,/home/users/gangus/data_06-19-19_processed/sequence_6512.npy
9127,0.0504,0.3257,0.3372,0.2867,-1.0,0.7242,0.5698,5.9449,/home/users/gangus/data_06-19-19_processed/sequence_9127.npy
2779,0.0363,0.171,0.5249,0.2678,-1.0,0.5627,0.3884,5.0919,/home/users/gangus/data_06-19-19_processed/sequence_2779.npy
11574,0.0352,0.6206,0.2607,0.0834,-1.0,0.2729,0.7128,7.2092,/home/users/gangus/data_06-19-19_processed/sequence_11574.npy
11493,0.0362,0.3829,0.1203,0.4606,-1.0,0.18600000000000003,0.5377,4.5199,/home/users/gangus/data_06-19-19_processed/sequence_11493.npy
14064,0.0618,0.1764,0.1014,0.6603,-1.0,0.36200000000000004,0.66,1.6634,/home/users/gangus/data_06-19-19_processed/sequence_14064.npy
10963,0.1991,0.0926,0.4179,0.2904,-1.0,0.3392,0.5847,4.7132,/home/users/gangus/data_06-19-19_processed/sequence_10963.npy
14939,0.3666,0.4037,0.0728,0.1569,-1.0,0.7067,0.779,8.5128,/home/users/gangus/data_06-19-19_processed/sequence_14939.npy
15492,0.3836,0.0548,0.331,0.2306,-1.0,0.8304,0.4162,3.6182,/home/users/gangus/data_06-19-19_processed/sequence_15492.npy
6990,0.3822,0.3086,0.185,0.1242,-1.0,0.6391,0.3827,1.5269,/home/users/gangus/data_06-19-19_processed/sequence_6990.npy
3241,0.6083,0.0547,0.2747,0.0623,-1.0,0.358,0.2987,9.7179,/home/users/gangus/data_06-19-19_processed/sequence_3241.npy
19661,0.3137,0.3485,0.1096,0.2282,-1.0,0.4509,0.2675,2.0625,/home/users/gangus/data_06-19-19_processed/sequence_19661.npy
17589,0.5458,0.1052,0.027000000000000003,0.3221,-1.0,0.5069,0.9052,3.3698,/home/users/gangus/data_06-19-19_processed/sequence_17589.npy
4543,0.1349,0.519,0.062,0.2841,-1.0,0.7068,0.9297,2.6335,/home/users/gangus/data_06-19-19_processed/sequence_4543.npy
2904,0.1025,0.2639,0.3471,0.2864,-1.0,0.2364,0.1201,3.9803,/home/users/gangus/data_06-19-19_processed/sequence_2904.npy
3349,0.7863,0.0531,0.0274,0.1332,-1.0,0.214,0.7989,9.7467,/home/users/gangus/data_06-19-19_processed/sequence_3349.npy
10005,0.1963,0.2478,0.3696,0.1863,-1.0,0.1438,0.6723,8.0574,/home/users/gangus/data_06-19-19_processed/sequence_10005.npy
5564,0.295,0.2327,0.0864,0.3858,-1.0,0.1542,0.8086,1.8024,/home/users/gangus/data_06-19-19_processed/sequence_5564.npy
1,0.0627,0.2688,0.4475,0.2209,-1.0,0.4078,0.7267,7.0158,/home/users/gangus/data_06-19-19_processed/sequence_1.npy
14428,0.3045,0.3057,0.257,0.1327,-1.0,0.2655,0.161,7.1118,/home/users/gangus/data_06-19-19_processed/sequence_14428.npy
1153,0.2495,0.0013,0.6286,0.1207,-1.0,0.5977,0.8668,4.6385,/home/users/gangus/data_06-19-19_processed/sequence_1153.npy
12457,0.1576,0.3381,0.2963,0.20800000000000002,-1.0,0.7168,0.6681,4.9569,/home/users/gangus/data_06-19-19_processed/sequence_12457.npy
11429,0.2387,0.2972,0.2003,0.2637,-1.0,0.1347,0.8118,1.3731,/home/users/gangus/data_06-19-19_processed/sequence_11429.npy
19809,0.2108,0.1409,0.3024,0.3459,-1.0,0.3641,0.9553,2.5536,/home/users/gangus/data_06-19-19_processed/sequence_19809.npy
1841,0.3253,0.3096,0.3155,0.0496,-1.0,0.8009999999999999,0.1767,2.4514,/home/users/gangus/data_06-19-19_processed/sequence_1841.npy
18165,0.0711,0.3666,0.2237,0.3385,-1.0,0.8145,0.3001,5.8032,/home/users/gangus/data_06-19-19_processed/sequence_18165.npy
7621,0.1611,0.3843,0.076,0.3786,-1.0,0.6605,0.3552,8.5772,/home/users/gangus/data_06-19-19_processed/sequence_7621.npy
13124,0.3319,0.2681,0.1806,0.2194,-1.0,0.2552,0.5953,1.6334,/home/users/gangus/data_06-19-19_processed/sequence_13124.npy
14232,0.4113,0.0129,0.1366,0.4392,-1.0,0.303,0.5867,4.2693,/home/users/gangus/data_06-19-19_processed/sequence_14232.npy
841,0.2402,0.2337,0.1922,0.33399999999999996,-1.0,0.6628,0.6182,7.4554,/home/users/gangus/data_06-19-19_processed/sequence_841.npy
708,0.2645,0.0856,0.4303,0.2196,-1.0,0.5046,0.0486,2.9235,/home/users/gangus/data_06-19-19_processed/sequence_708.npy
16023,0.0064,0.2039,0.4252,0.3645,-1.0,0.7147,0.2194,4.843999999999999,/home/users/gangus/data_06-19-19_processed/sequence_16023.npy
11706,0.3842,0.1335,0.4193,0.063,-1.0,0.8378,0.1292,5.992000000000001,/home/users/gangus/data_06-19-19_processed/sequence_11706.npy
12325,0.4312,0.1092,0.3776,0.08199999999999999,-1.0,0.1017,0.1113,4.3415,/home/users/gangus/data_06-19-19_processed/sequence_12325.npy
16127,0.1979,0.0846,0.2542,0.4632,-1.0,0.6856,0.8171,6.6144,/home/users/gangus/data_06-19-19_processed/sequence_16127.npy
6877,0.2539,0.0188,0.3348,0.3925,-1.0,0.8044,0.2483,5.8838,/home/users/gangus/data_06-19-19_processed/sequence_6877.npy
4714,0.3463,0.109,0.2844,0.2603,-1.0,0.5107,0.3958,1.8216,/home/users/gangus/data_06-19-19_processed/sequence_4714.npy
7942,0.2927,0.0879,0.3119,0.3074,-1.0,0.3797,0.1877,3.7358,/home/users/gangus/data_06-19-19_processed/sequence_7942.npy
12045,0.0251,0.6283,0.3364,0.0102,-1.0,0.7137,0.8365,3.9338,/home/users/gangus/data_06-19-19_processed/sequence_12045.npy
2751,0.3779,0.0287,0.2344,0.359,-1.0,0.3529,0.7169,4.9889,/home/users/gangus/data_06-19-19_processed/sequence_2751.npy
19022,0.3669,0.1585,0.0226,0.4521,-1.0,0.3878,0.9391,6.6248,/home/users/gangus/data_06-19-19_processed/sequence_19022.npy
15625,0.2766,0.3457,0.0178,0.3599,-1.0,0.2168,0.5034,7.2589999999999995,/home/users/gangus/data_06-19-19_processed/sequence_15625.npy
18315,0.0659,0.3122,0.2089,0.4129,-1.0,0.1538,0.6908,8.8108,/home/users/gangus/data_06-19-19_processed/sequence_18315.npy
14075,0.1738,0.265,0.1748,0.3864,-1.0,0.8105,0.9392,5.1088,/home/users/gangus/data_06-19-19_processed/sequence_14075.npy
4994,0.3378,0.2858,0.2087,0.1677,-1.0,0.406,0.0561,6.3942,/home/users/gangus/data_06-19-19_processed/sequence_4994.npy
19248,0.1703,0.1105,0.4558,0.2634,-1.0,0.1439,0.6607,7.8042,/home/users/gangus/data_06-19-19_processed/sequence_19248.npy
11439,0.1817,0.3598,0.2283,0.2302,-1.0,0.4352,0.7447,7.683,/home/users/gangus/data_06-19-19_processed/sequence_11439.npy
16771,0.217,0.2428,0.3211,0.21899999999999997,-1.0,0.8129,0.9389,5.6506,/home/users/gangus/data_06-19-19_processed/sequence_16771.npy
19134,0.2082,0.1006,0.6124,0.0787,-1.0,0.3597,0.8777,5.978,/home/users/gangus/data_06-19-19_processed/sequence_19134.npy
6383,0.1336,0.3185,0.3956,0.1524,-1.0,0.1542,0.4998,2.5541,/home/users/gangus/data_06-19-19_processed/sequence_6383.npy
18927,0.1713,0.3068,0.0541,0.4678,-1.0,0.7519,0.17800000000000002,5.7525,/home/users/gangus/data_06-19-19_processed/sequence_18927.npy
7271,0.3296,0.2996,0.3109,0.0599,-1.0,0.3414,0.5692,7.7633,/home/users/gangus/data_06-19-19_processed/sequence_7271.npy
19048,0.2896,0.3789,0.295,0.0365,-1.0,0.6423,0.1339,1.6925,/home/users/gangus/data_06-19-19_processed/sequence_19048.npy
2676,0.29600000000000004,0.0598,0.5018,0.1423,-1.0,0.149,0.4655,9.0951,/home/users/gangus/data_06-19-19_processed/sequence_2676.npy
8634,0.2284,0.3367,0.3163,0.1185,-1.0,0.7051,0.0685,5.1517,/home/users/gangus/data_06-19-19_processed/sequence_8634.npy
10302,0.2571,0.028999999999999998,0.3681,0.3458,-1.0,0.5587,0.2341,3.9192,/home/users/gangus/data_06-19-19_processed/sequence_10302.npy
778,0.039,0.1336,0.3965,0.4308,-1.0,0.5472,0.8585,3.8516,/home/users/gangus/data_06-19-19_processed/sequence_778.npy
8631,0.2126,0.245,0.475,0.0673,-1.0,0.7094,0.5359,5.329,/home/users/gangus/data_06-19-19_processed/sequence_8631.npy
6569,0.1683,0.2009,0.4086,0.2222,-1.0,0.7468,0.7165,4.4199,/home/users/gangus/data_06-19-19_processed/sequence_6569.npy
15887,0.3866,0.2782,0.2036,0.1316,-1.0,0.1897,0.3116,8.0226,/home/users/gangus/data_06-19-19_processed/sequence_15887.npy
11933,0.2431,0.1871,0.4496,0.1202,-1.0,0.6970000000000001,0.5315,5.7938,/home/users/gangus/data_06-19-19_processed/sequence_11933.npy
12167,0.4827,0.013999999999999999,0.2282,0.2751,-1.0,0.8432,0.6002,5.5272,/home/users/gangus/data_06-19-19_processed/sequence_12167.npy
10262,0.4869,0.2415,0.1866,0.085,-1.0,0.4122,0.5397,1.5753,/home/users/gangus/data_06-19-19_processed/sequence_10262.npy
4703,0.3852,0.1858,0.2837,0.1454,-1.0,0.3424,0.4671,8.0965,/home/users/gangus/data_06-19-19_processed/sequence_4703.npy
14895,0.4787,0.37799999999999995,0.0388,0.1045,-1.0,0.4541,0.6891,7.7414,/home/users/gangus/data_06-19-19_processed/sequence_14895.npy
304,0.2187,0.1581,0.5836,0.0396,-1.0,0.5011,0.1947,1.7606,/home/users/gangus/data_06-19-19_processed/sequence_304.npy
8633,0.2427,0.2681,0.2634,0.2257,-1.0,0.8826,0.835,2.4986,/home/users/gangus/data_06-19-19_processed/sequence_8633.npy
14692,0.4264,0.1375,0.0739,0.3623,-1.0,0.2941,0.4941,4.3581,/home/users/gangus/data_06-19-19_processed/sequence_14692.npy
14259,0.2522,0.5276,0.138,0.0822,-1.0,0.5683,0.6053,1.2637,/home/users/gangus/data_06-19-19_processed/sequence_14259.npy
2323,0.2935,0.2972,0.2455,0.1638,-1.0,0.6485,0.0761,5.9688,/home/users/gangus/data_06-19-19_processed/sequence_2323.npy
10014,0.2587,0.3857,0.0859,0.2698,-1.0,0.4381,0.5333,6.041,/home/users/gangus/data_06-19-19_processed/sequence_10014.npy
10575,0.3132,0.2979,0.1751,0.2137,-1.0,0.7054,0.8397,3.2402,/home/users/gangus/data_06-19-19_processed/sequence_10575.npy
12162,0.3109,0.0712,0.2058,0.4122,-1.0,0.5628,0.2036,7.5462,/home/users/gangus/data_06-19-19_processed/sequence_12162.npy
9860,0.2166,0.2956,0.4451,0.0427,-1.0,0.4136,0.0408,9.3,/home/users/gangus/data_06-19-19_processed/sequence_9860.npy
9709,0.1314,0.2247,0.3158,0.3281,-1.0,0.1976,0.3772,4.3909,/home/users/gangus/data_06-19-19_processed/sequence_9709.npy
6635,0.023,0.5085,0.2148,0.2538,-1.0,0.3773,0.6874,9.0715,/home/users/gangus/data_06-19-19_processed/sequence_6635.npy
7028,0.2653,0.2636,0.2125,0.2586,-1.0,0.6055,0.4983,9.7091,/home/users/gangus/data_06-19-19_processed/sequence_7028.npy
2658,0.0656,0.4438,0.0631,0.4275,-1.0,0.3186,0.8179,7.942,/home/users/gangus/data_06-19-19_processed/sequence_2658.npy
597,0.0465,0.4423,0.3209,0.1903,-1.0,0.3856,0.6426,7.6026,/home/users/gangus/data_06-19-19_processed/sequence_597.npy
14929,0.3895,0.0213,0.3404,0.2488,-1.0,0.7621,0.5541,3.9708,/home/users/gangus/data_06-19-19_processed/sequence_14929.npy
16405,0.5474,0.1152,0.3175,0.0199,-1.0,0.7348,0.6679999999999999,5.7107,/home/users/gangus/data_06-19-19_processed/sequence_16405.npy
9646,0.1164,0.2828,0.2759,0.3249,-1.0,0.4826,0.4413,1.3257,/home/users/gangus/data_06-19-19_processed/sequence_9646.npy
1202,0.3071,0.1976,0.2753,0.22,-1.0,0.7207,0.7782,9.2884,/home/users/gangus/data_06-19-19_processed/sequence_1202.npy
10606,0.0357,0.3337,0.37200000000000005,0.2585,-1.0,0.1882,0.0806,5.3618,/home/users/gangus/data_06-19-19_processed/sequence_10606.npy
10724,0.19399999999999998,0.2718,0.4546,0.0796,-1.0,0.7251,0.1176,7.9766,/home/users/gangus/data_06-19-19_processed/sequence_10724.npy
9828,0.4831,0.2729,0.1516,0.0924,-1.0,0.511,0.2456,5.8001,/home/users/gangus/data_06-19-19_processed/sequence_9828.npy
16004,0.4967,0.3794,0.0348,0.0891,-1.0,0.772,0.6387,5.791,/home/users/gangus/data_06-19-19_processed/sequence_16004.npy
15882,0.2226,0.3247,0.2558,0.1969,-1.0,0.889,0.14300000000000002,2.7057,/home/users/gangus/data_06-19-19_processed/sequence_15882.npy
12039,0.2096,0.2493,0.1791,0.36200000000000004,-1.0,0.1583,0.3648,5.3132,/home/users/gangus/data_06-19-19_processed/sequence_12039.npy
8734,0.08,0.4702,0.1659,0.2839,-1.0,0.6111,0.1639,5.8472,/home/users/gangus/data_06-19-19_processed/sequence_8734.npy
14160,0.4023,0.0397,0.2263,0.3317,-1.0,0.2111,0.2694,5.273,/home/users/gangus/data_06-19-19_processed/sequence_14160.npy
14958,0.3157,0.2099,0.3793,0.095,-1.0,0.1973,0.4136,6.9308,/home/users/gangus/data_06-19-19_processed/sequence_14958.npy
17474,0.083,0.1806,0.3048,0.4317,-1.0,0.2788,0.2282,1.7192,/home/users/gangus/data_06-19-19_processed/sequence_17474.npy
6210,0.3596,0.3312,0.2351,0.0741,-1.0,0.7685,0.9687,4.7571,/home/users/gangus/data_06-19-19_processed/sequence_6210.npy
14625,0.3111,0.2128,0.3775,0.0986,-1.0,0.8127,0.6105,7.1531,/home/users/gangus/data_06-19-19_processed/sequence_14625.npy
19334,0.2642,0.136,0.4035,0.1963,-1.0,0.4211,0.42200000000000004,5.9587,/home/users/gangus/data_06-19-19_processed/sequence_19334.npy
9082,0.1061,0.2824,0.209,0.4025,-1.0,0.8362,0.1678,4.2161,/home/users/gangus/data_06-19-19_processed/sequence_9082.npy
19236,0.1168,0.2876,0.3836,0.212,-1.0,0.1392,0.8865,2.5409,/home/users/gangus/data_06-19-19_processed/sequence_19236.npy
3140,0.2877,0.3382,0.0368,0.3373,-1.0,0.6577,0.9754,4.0499,/home/users/gangus/data_06-19-19_processed/sequence_3140.npy
2018,0.2675,0.2285,0.3141,0.1899,-1.0,0.4453,0.0563,7.9802,/home/users/gangus/data_06-19-19_processed/sequence_2018.npy
10690,0.4827,0.115,0.3624,0.0399,-1.0,0.1552,0.0709,2.6424,/home/users/gangus/data_06-19-19_processed/sequence_10690.npy
19320,0.344,0.0583,0.2374,0.3603,-1.0,0.5438,0.5894,6.6957,/home/users/gangus/data_06-19-19_processed/sequence_19320.npy
15962,0.2434,0.155,0.336,0.2656,-1.0,0.2978,0.5418,5.7334,/home/users/gangus/data_06-19-19_processed/sequence_15962.npy
11410,0.384,0.4326,0.12300000000000001,0.0604,-1.0,0.7906,0.7569,9.5665,/home/users/gangus/data_06-19-19_processed/sequence_11410.npy
17926,0.4246,0.2158,0.1585,0.2011,-1.0,0.139,0.1264,9.8097,/home/users/gangus/data_06-19-19_processed/sequence_17926.npy
8555,0.1967,0.42200000000000004,0.3552,0.0261,-1.0,0.7808,0.7016,2.1622,/home/users/gangus/data_06-19-19_processed/sequence_8555.npy
2587,0.4144,0.1034,0.1508,0.3314,-1.0,0.784,0.4653,2.5051,/home/users/gangus/data_06-19-19_processed/sequence_2587.npy
18696,0.2771,0.1951,0.317,0.2108,-1.0,0.3464,0.5257,6.5252,/home/users/gangus/data_06-19-19_processed/sequence_18696.npy
17806,0.1874,0.2743,0.33799999999999997,0.2003,-1.0,0.4925,0.3466,7.7829,/home/users/gangus/data_06-19-19_processed/sequence_17806.npy
16399,0.1485,0.3018,0.1961,0.3536,-1.0,0.2522,0.2015,1.0223,/home/users/gangus/data_06-19-19_processed/sequence_16399.npy
14719,0.2783,0.4325,0.0336,0.2557,-1.0,0.4933,0.0873,4.0197,/home/users/gangus/data_06-19-19_processed/sequence_14719.npy
1089,0.1317,0.2857,0.2489,0.3337,-1.0,0.4619,0.2095,4.3018,/home/users/gangus/data_06-19-19_processed/sequence_1089.npy
6447,0.3986,0.2198,0.1678,0.2139,-1.0,0.1888,0.6687,5.1261,/home/users/gangus/data_06-19-19_processed/sequence_6447.npy
7134,0.1063,0.1241,0.3704,0.3992,-1.0,0.1499,0.4224,3.9889,/home/users/gangus/data_06-19-19_processed/sequence_7134.npy
15174,0.4821,0.1513,0.0622,0.3045,-1.0,0.2056,0.8066,3.6319,/home/users/gangus/data_06-19-19_processed/sequence_15174.npy
3105,0.3083,0.2908,0.3509,0.0501,-1.0,0.8388,0.7485,6.0443,/home/users/gangus/data_06-19-19_processed/sequence_3105.npy
467,0.2554,0.1824,0.3405,0.2218,-1.0,0.8448,0.4088,1.2399,/home/users/gangus/data_06-19-19_processed/sequence_467.npy
18465,0.0281,0.1794,0.3825,0.41,-1.0,0.2584,0.4953,9.7003,/home/users/gangus/data_06-19-19_processed/sequence_18465.npy
1300,0.0554,0.3475,0.2961,0.301,-1.0,0.6578,0.6895,9.9199,/home/users/gangus/data_06-19-19_processed/sequence_1300.npy
12875,0.2347,0.4503,0.0089,0.3061,-1.0,0.611,0.5529999999999999,8.521,/home/users/gangus/data_06-19-19_processed/sequence_12875.npy
5698,0.3073,0.1956,0.0834,0.4137,-1.0,0.8361,0.4261,4.4189,/home/users/gangus/data_06-19-19_processed/sequence_5698.npy
6189,0.3448,0.4648,0.0716,0.1189,-1.0,0.8416,0.5673,6.5642,/home/users/gangus/data_06-19-19_processed/sequence_6189.npy
19700,0.3694,0.3426,0.2087,0.0793,-1.0,0.4381,0.6043,9.5072,/home/users/gangus/data_06-19-19_processed/sequence_19700.npy
9250,0.0966,0.1555,0.4606,0.2874,-1.0,0.4782,0.9959,9.3646,/home/users/gangus/data_06-19-19_processed/sequence_9250.npy
14125,0.365,0.1551,0.4198,0.0601,-1.0,0.5852,0.198,1.1011,/home/users/gangus/data_06-19-19_processed/sequence_14125.npy
13626,0.3742,0.2453,0.1711,0.2093,-1.0,0.4982,0.4774,4.2035,/home/users/gangus/data_06-19-19_processed/sequence_13626.npy
13315,0.1194,0.3898,0.2454,0.2455,-1.0,0.2921,0.9958,6.8381,/home/users/gangus/data_06-19-19_processed/sequence_13315.npy
19546,0.1082,0.3043,0.3326,0.2549,-1.0,0.491,0.2915,1.4737,/home/users/gangus/data_06-19-19_processed/sequence_19546.npy
4737,0.3393,0.0497,0.5969,0.0141,-1.0,0.7575,0.257,2.2138,/home/users/gangus/data_06-19-19_processed/sequence_4737.npy
17522,0.369,0.2425,0.2872,0.1014,-1.0,0.1822,0.0396,2.8585,/home/users/gangus/data_06-19-19_processed/sequence_17522.npy
17686,0.3286,0.2507,0.1177,0.303,-1.0,0.6426,0.9009,3.702,/home/users/gangus/data_06-19-19_processed/sequence_17686.npy
15074,0.3183,0.185,0.2759,0.2209,-1.0,0.7197,0.7664,1.7829,/home/users/gangus/data_06-19-19_processed/sequence_15074.npy
12735,0.156,0.2204,0.3385,0.2852,-1.0,0.249,0.1986,8.8552,/home/users/gangus/data_06-19-19_processed/sequence_12735.npy
2831,0.1798,0.4,0.0137,0.4064,-1.0,0.3244,0.4706,2.0682,/home/users/gangus/data_06-19-19_processed/sequence_2831.npy
13743,0.1984,0.491,0.0241,0.2865,-1.0,0.6636,0.7969,4.6348,/home/users/gangus/data_06-19-19_processed/sequence_13743.npy
17616,0.4995,0.0755,0.1316,0.2934,-1.0,0.4944,0.8190000000000001,5.3558,/home/users/gangus/data_06-19-19_processed/sequence_17616.npy
19883,0.4825,0.162,0.3112,0.0444,-1.0,0.3468,0.4343,9.568999999999999,/home/users/gangus/data_06-19-19_processed/sequence_19883.npy
4647,0.0759,0.4505,0.11800000000000001,0.3557,-1.0,0.8714,0.4823,4.2719,/home/users/gangus/data_06-19-19_processed/sequence_4647.npy
11517,0.2501,0.1336,0.4619,0.1544,-1.0,0.8552,0.4691,1.1623,/home/users/gangus/data_06-19-19_processed/sequence_11517.npy
9360,0.3704,0.4013,0.0116,0.2167,-1.0,0.602,0.0245,6.2716,/home/users/gangus/data_06-19-19_processed/sequence_9360.npy
13460,0.2158,0.4127,0.35100000000000003,0.0205,-1.0,0.7943,0.733,7.2598,/home/users/gangus/data_06-19-19_processed/sequence_13460.npy
2961,0.0822,0.2725,0.2753,0.37,-1.0,0.897,0.91,3.1384,/home/users/gangus/data_06-19-19_processed/sequence_2961.npy
4893,0.3711,0.2652,0.1544,0.2092,-1.0,0.5474,0.11599999999999999,4.3819,/home/users/gangus/data_06-19-19_processed/sequence_4893.npy
16620,0.281,0.3667,0.2079,0.1444,-1.0,0.5235,0.5551,8.8356,/home/users/gangus/data_06-19-19_processed/sequence_16620.npy
18409,0.3239,0.3386,0.3239,0.0136,-1.0,0.1673,0.7737,2.0924,/home/users/gangus/data_06-19-19_processed/sequence_18409.npy
630,0.2239,0.2933,0.095,0.3878,-1.0,0.3633,0.0838,8.763,/home/users/gangus/data_06-19-19_processed/sequence_630.npy
3760,0.4112,0.0625,0.1076,0.4187,-1.0,0.8323,0.4138,4.8625,/home/users/gangus/data_06-19-19_processed/sequence_3760.npy
10902,0.0773,0.3765,0.2378,0.3084,-1.0,0.5368,0.0845,8.0909,/home/users/gangus/data_06-19-19_processed/sequence_10902.npy
8124,0.006999999999999999,0.2397,0.2522,0.5011,-1.0,0.3012,0.5502,8.2016,/home/users/gangus/data_06-19-19_processed/sequence_8124.npy
19602,0.0818,0.1787,0.1724,0.5670000000000001,-1.0,0.7779,0.8449,3.9975,/home/users/gangus/data_06-19-19_processed/sequence_19602.npy
9600,0.3344,0.2535,0.2578,0.1543,-1.0,0.4428,0.4117,5.6086,/home/users/gangus/data_06-19-19_processed/sequence_9600.npy
10194,0.1533,0.3731,0.2861,0.1874,-1.0,0.5345,0.6545,3.2159,/home/users/gangus/data_06-19-19_processed/sequence_10194.npy
5542,0.231,0.2011,0.2793,0.2885,-1.0,0.5632,0.6399,1.0259,/home/users/gangus/data_06-19-19_processed/sequence_5542.npy
4356,0.2921,0.3862,0.2895,0.0321,-1.0,0.1078,0.6276,5.3434,/home/users/gangus/data_06-19-19_processed/sequence_4356.npy
5128,0.1616,0.3309,0.3858,0.1217,-1.0,0.2205,0.2751,6.0693,/home/users/gangus/data_06-19-19_processed/sequence_5128.npy
11555,0.2741,0.2608,0.4243,0.0408,-1.0,0.5628,0.3226,4.2205,/home/users/gangus/data_06-19-19_processed/sequence_11555.npy
7384,0.151,0.1946,0.3213,0.3331,-1.0,0.6302,0.4655,1.82,/home/users/gangus/data_06-19-19_processed/sequence_7384.npy
11393,0.3026,0.3619,0.2456,0.0899,-1.0,0.6719,0.9812,2.3678,/home/users/gangus/data_06-19-19_processed/sequence_11393.npy
3415,0.18899999999999997,0.2086,0.1336,0.4688,-1.0,0.616,0.0511,4.9459,/home/users/gangus/data_06-19-19_processed/sequence_3415.npy
6502,0.3088,0.2273,0.17600000000000002,0.2878,-1.0,0.1003,0.5033,6.211,/home/users/gangus/data_06-19-19_processed/sequence_6502.npy
19520,0.3971,0.2416,0.0872,0.2741,-1.0,0.5006,0.2929,1.3526,/home/users/gangus/data_06-19-19_processed/sequence_19520.npy
18993,0.3118,0.0639,0.1795,0.4448,-1.0,0.7831,0.7483,5.2052,/home/users/gangus/data_06-19-19_processed/sequence_18993.npy
12364,0.1718,0.5144,0.2658,0.048,-1.0,0.5261,0.3829,9.437000000000001,/home/users/gangus/data_06-19-19_processed/sequence_12364.npy
17889,0.3797,0.5397,0.0118,0.0688,-1.0,0.2279,0.9076,3.0483,/home/users/gangus/data_06-19-19_processed/sequence_17889.npy
41,0.0928,0.401,0.2446,0.2616,-1.0,0.1782,0.941,8.9667,/home/users/gangus/data_06-19-19_processed/sequence_41.npy
17292,0.3348,0.1958,0.3255,0.1439,-1.0,0.7429,0.809,2.6175,/home/users/gangus/data_06-19-19_processed/sequence_17292.npy
8842,0.2037,0.2088,0.1091,0.4785,-1.0,0.5579999999999999,0.9131,6.0977,/home/users/gangus/data_06-19-19_processed/sequence_8842.npy
12252,0.3656,0.0687,0.3707,0.195,-1.0,0.8919,0.439,3.9333,/home/users/gangus/data_06-19-19_processed/sequence_12252.npy
8453,0.0721,0.3439,0.1245,0.4596,-1.0,0.5844,0.6287,1.1502,/home/users/gangus/data_06-19-19_processed/sequence_8453.npy
7002,0.2563,0.29100000000000004,0.1002,0.3525,-1.0,0.8536,0.0328,4.0549,/home/users/gangus/data_06-19-19_processed/sequence_7002.npy
18546,0.2419,0.3516,0.0213,0.3852,-1.0,0.6006,0.5256,5.6848,/home/users/gangus/data_06-19-19_processed/sequence_18546.npy
8876,0.0644,0.537,0.3237,0.0749,-1.0,0.6775,0.3831,3.8802,/home/users/gangus/data_06-19-19_processed/sequence_8876.npy
3575,0.3819,0.0941,0.3298,0.1942,-1.0,0.6078,0.7167,9.0163,/home/users/gangus/data_06-19-19_processed/sequence_3575.npy
